"tweet_id","in_reply_to_status_id","in_reply_to_user_id","retweeted_status_id","retweeted_status_user_id","timestamp","source","text","expanded_urls"
"22549828324","","","","","2010-08-30 19:26:41 +0000","<a href=""http://www.nibirutech.com"" rel=""nofollow"">TwitBird</a>","Great day at school"
"22532823983","","","","","2010-08-30 15:20:02 +0000","<a href=""http://www.nibirutech.com"" rel=""nofollow"">TwitBird</a>","Lunch burrito from mamacitas makes the school day good."
"22492818406","","","22475504864","153614079","2010-08-30 03:28:10 +0000","<a href=""http://twitterrific.com"" rel=""nofollow"">Twitterrific</a>","RT @KRClayto: Watching TEDxAsheville @livestream http://livestre.am/k4TL"
"22398283300","","","","","2010-08-29 01:20:40 +0000","<a href=""http://foursquare.com"" rel=""nofollow"">foursquare</a>","I'm at Mamacita's (77 Biltmore Avenue, Asheville). http://4sq.com/dtsNNu"
"22362802529","","","","","2010-08-28 15:47:00 +0000","<a href=""http://foursquare.com"" rel=""nofollow"">foursquare</a>","Lunch at Mela before reffing (@ Mela) http://4sq.com/9tPDR0"
"22362174707","","","22360164296","14250809","2010-08-28 15:38:51 +0000","<a href=""http://www.nibirutech.com"" rel=""nofollow"">TwitBird</a>","RT @upsidetrader: $$ @StockTwits voted top 50 websites by Time  http://bit.ly/933t2f"
"22361545053","","","","","2010-08-28 15:30:44 +0000","<a href=""http://www.nibirutech.com"" rel=""nofollow"">TwitBird</a>","Really cool day in #avl with @krclayto"
"22320264137","","","","","2010-08-28 02:47:01 +0000","<a href=""http://foursquare.com"" rel=""nofollow"">foursquare</a>","I am having dinner at Nine Mile (@ ninemile) http://4sq.com/7CLiWM"
"22320264009","","","","","2010-08-28 02:47:01 +0000","<a href=""http://foursquare.com"" rel=""nofollow"">foursquare</a>","I just unlocked the ""Adventurer"" badge on @foursquare! http://4sq.com/bC3xBu"
"22260221233","","","","","2010-08-27 11:49:52 +0000","<a href=""http://www.nibirutech.com"" rel=""nofollow"">TwitBird</a>","Good morning @krclayto"
"22209760808","","","","","2010-08-26 21:14:37 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","It's good"
"22127476620","","","","","2010-08-25 23:08:02 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Good first day.  We won 1-0 our home soccer game, too."
"22081271379","","","","","2010-08-25 11:39:48 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Wish me some luck"
"22081252686","","","","","2010-08-25 11:39:27 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","First teaching day"
"22080999781","22068998038","155424819","","","2010-08-25 11:34:41 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@HFT_TF_CL_GC well traded"
"22043596058","","","","","2010-08-25 00:12:11 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","A big evening harvest moon here in Shelby North Carolina"
"22015536229","","","22015185517","3108351","2010-08-24 16:55:11 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @WSJ: The 62-mile traffic jam near Beijing, already ten-days-old, could last until mid-September http://on.wsj.com/ciG7oM"
"21872324393","21860220534","21000248","","","2010-08-23 00:47:49 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@derekhernquist @tombecker I'm seeing Jack Johnson too! Finally cooling off in here."
"21792857961","","","","","2010-08-22 01:41:17 +0000","<a href=""http://foursquare.com"" rel=""nofollow"">foursquare</a>","I'm at French Broad Chocolate (10 South Lexington Ave, Broadway, Asheville). http://4sq.com/9S3kxa"
"21777396281","","","","","2010-08-21 21:06:13 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","It is a rainy autumnal august afternoon in Asheville!"
"21767420709","","","","","2010-08-21 18:02:54 +0000","web","Post: China, Tibet, Malaysia, and Singapore http://bit.ly/dtmk2b"
"21519355867","","","","","2010-08-18 20:51:13 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","I'm #avl Asheville for an away soccer game"
"21483317275","","","","","2010-08-18 11:40:51 +0000","<a href=""http://twifficiency.com/"" rel=""nofollow"">Twifficiency</a>","My Twifficiency score is 36%. What's yours? http://twifficiency.com/"
"21332362891","","","21332123830","17513682","2010-08-16 17:37:16 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @wallstCS: Asheville, NC is One of the Best Real Estate Investments in the Country w/ Jack Cecil, CEO of Biltmore Farms: http://ow.ly ..."
"21082575491","","","","","2010-08-13 17:37:52 +0000","web","Just purchased 100 60-page spiral notebooks for $0.15/each at Wal Mart"
"21074567113","","","","","2010-08-13 15:49:51 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Happy Friday the 13th"
"21066189575","","","21066051388","22522178","2010-08-13 14:02:58 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @ReformedBroker: really? RT @BloombergLP: #FollowFriday @BloombergLP @BloombergNews @BloombergMuse @BloombergTV @BloombergLaw @Bloomb ..."
"20826178743","","","20823389978","1717291","2010-08-10 21:17:32 +0000","<a href=""http://twitterrific.com"" rel=""nofollow"">Twitterrific</a>","RT @pkedrosky: UN: Pakistan flooding 'Worst Natural Disaster Ever', as measured by humans affected http://ow.ly/2nKx6 (via @weathermatrix)"
"20727356760","","","20720608571","14075928","2010-08-09 18:18:08 +0000","<a href=""http://www.flipboard.com"" rel=""nofollow"">Flipboard</a>","RT @TheOnion: In Focus: Area Man Has No Idea Why He Wrote 'Gazebo Convo-Resolve/Tues (!?)' In Planner Six Weeks Ago http://onion.com/90XQQU"
"20631161682","","","","","2010-08-08 14:16:46 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","I'm at the West Asheville bakery Westend this cool-ish Sunday"
"20127883081","","","","","2010-08-02 09:49:54 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Oye it's early!  Cleveland county country makes the drive better."
"20127110481","","","","","2010-08-02 09:31:00 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","First soccer training at the HS for this fall"
"20077431622","","","","","2010-08-01 17:46:58 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Cold rainy day in Greensboro NC for a soccer referee clinic - I'd like July back"
"20057846309","","","","","2010-08-01 12:06:13 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","The new yorker outloud podcast is great - listened to one of their journalists discuss his piece on brad paisley"
"20057741439","","","","","2010-08-01 12:03:56 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Pandora is so good on iPhone"
