"tweet_id","in_reply_to_status_id","in_reply_to_user_id","retweeted_status_id","retweeted_status_user_id","timestamp","source","text","expanded_urls"
"13167728752","","","","","2010-05-01 03:29:11 +0000","<a href=""http://ubertwitter.com"" rel=""nofollow"">UberTwitter</a>","Bill Moyers podcast rocks its a bummer that he is stopping his show soon"
"13149984746","","","","","2010-04-30 20:55:00 +0000","<a href=""http://ubertwitter.com"" rel=""nofollow"">UberTwitter</a>","I am wearing my Shelby high shirt and looking silly.  So happy about the job and Shelby and remaining near Asheville!"
"13149229097","","","","","2010-04-30 20:36:45 +0000","<a href=""http://ubertwitter.com"" rel=""nofollow"">UberTwitter</a>","Just accepted a biology teaching job at Shelby high school! AH!"
"13140249201","","","","","2010-04-30 17:12:43 +0000","<a href=""http://ubertwitter.com"" rel=""nofollow"">UberTwitter</a>","El Titanic Mexican restaurant is closed down can't see why"
"13138479175","","","","","2010-04-30 16:37:50 +0000","<a href=""http://ubertwitter.com"" rel=""nofollow"">UberTwitter</a>","This was the moment of zen RT @Slate: Horrible, beautiful awkwardness after Fox news anchor says jizm live on the air http://slate.me/de136c"
"13135925135","","","","","2010-04-30 15:46:59 +0000","<a href=""http://ubertwitter.com"" rel=""nofollow"">UberTwitter</a>","Sign for roadside farmers market in Cleveland county says: homegrown stuff"
"13135870502","","","","","2010-04-30 15:45:51 +0000","<a href=""http://ubertwitter.com"" rel=""nofollow"">UberTwitter</a>","Yeah I just close my eyes, and the whole world disappears - song"
"13131243949","","","","","2010-04-30 14:12:55 +0000","<a href=""http://ubertwitter.com"" rel=""nofollow"">UberTwitter</a>","Breaking news: job search is almost over, more info... soon"
"13108079652","","","","","2010-04-30 03:31:10 +0000","<a href=""http://twitterrific.com"" rel=""nofollow"">Twitterrific</a>","Woah the daily shows moment of zen tonight was amazzing"
"13104944356","","","","","2010-04-30 02:26:35 +0000","<a href=""http://ubertwitter.com"" rel=""nofollow"">UberTwitter</a>","Why are country stations named after animals?  I'm done tweeting for now."
"13104821495","","","","","2010-04-30 02:24:06 +0000","<a href=""http://ubertwitter.com"" rel=""nofollow"">UberTwitter</a>","When you see my face I hope it gives you hell... Woah there song"
"13104343223","","","","","2010-04-30 02:14:27 +0000","<a href=""http://ubertwitter.com"" rel=""nofollow"">UberTwitter</a>","Tell me you're a Christian child and I said mannn I am tonight!  Ok kidding."
"13104214145","","","","","2010-04-30 02:11:53 +0000","<a href=""http://ubertwitter.com"" rel=""nofollow"">UberTwitter</a>","The radio is great in Cleveland co. hmm"
"13104148210","","","","","2010-04-30 02:10:34 +0000","<a href=""http://ubertwitter.com"" rel=""nofollow"">UberTwitter</a>","I've got a a soul that I won't sell..."
"13103916907","","","","","2010-04-30 02:05:59 +0000","<a href=""http://ubertwitter.com"" rel=""nofollow"">UberTwitter</a>","Alright I have put the strokes on mucho better"
"13103836654","","","","","2010-04-30 02:04:25 +0000","<a href=""http://ubertwitter.com"" rel=""nofollow"">UberTwitter</a>","Country radio: when you said I'm down with that, it meant you had the flu"
"13103754685","","","","","2010-04-30 02:02:51 +0000","<a href=""http://ubertwitter.com"" rel=""nofollow"">UberTwitter</a>","Entering CLEVELAND COUNTY NC v. 3.0"
"13097701224","","","","","2010-04-30 00:00:54 +0000","<a href=""http://ubertwitter.com"" rel=""nofollow"">UberTwitter</a>","Off yet again for days of travel as yet without future job plans"
"13049922271","","","","","2010-04-29 04:22:53 +0000","web","Good evening all"
"13034008503","","","","","2010-04-28 23:12:44 +0000","<a href=""http://ubertwitter.com"" rel=""nofollow"">UberTwitter</a>","RT @wordnrrrd: Hot Spot on Asheland does marker test on $5 bills. Wow."
"13033561691","","","","","2010-04-28 23:03:19 +0000","<a href=""http://ubertwitter.com"" rel=""nofollow"">UberTwitter</a>","Is oddly wearing a baseball hat, first time in awhile"
"13024452036","","","","","2010-04-28 19:42:36 +0000","web","But after a long enough time period you think I'LL TAKE ANYTHING!!!"
"13024416288","","","","","2010-04-28 19:41:48 +0000","web","Job search = looking for a girlfriend or boyfriend, you want the perfect match"
"13022220507","13022174400","16893742","","","2010-04-28 18:52:50 +0000","web","@ksimm where do you get your lattes in AA?"
"13016673202","","","","","2010-04-28 16:52:09 +0000","web","Sweet results ensue: iPod, road bike, road-biking spandex, lunch, sunny & warm weather"
"13016023904","","","","","2010-04-28 16:38:26 +0000","web","I'm biking around Asheville-town"
"12973303537","12971086010","7517052","","","2010-04-27 23:54:03 +0000","<a href=""http://twitterrific.com"" rel=""nofollow"">Twitterrific</a>","@howardlindzon lol"
"12962577943","","","","","2010-04-27 20:10:41 +0000","<a href=""http://ubertwitter.com"" rel=""nofollow"">UberTwitter</a>","Soccer refereeing in the rain oh balls"
"12958000432","","","","","2010-04-27 18:17:19 +0000","<a href=""http://ubertwitter.com"" rel=""nofollow"">UberTwitter</a>","Rush Limbaugh's show is silly"
